Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Season
473,Cristiano Ronaldo,pt POR,FW,Real Madrid,32,1985,25.4,26,174,72,41.4,6.85,2.84,0.13,0.32,15.7,15,3,4,25.2,22,0.13,0.8,1,2217-18
474,Facundo Roncaglia,ar ARG,DF,Celta Vigo,30,1987,16.6,0,5,1,20,0.3,0.06,0,0,18.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3,2017-18
475,Roberto Rosales,ve VEN,DF,Málaga,28,1988,34.7,1,18,6,33.3,0.52,0.17,0.06,0.17,25.7,3,0,0,0.6,0.6,0.03,0.4,0.4,2017-18
476,Rubén,es ESP,GK,La Coruña,33,1984,27.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
477,Aitor Ruibal,es ESP,MF,Betis,21,1996,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
478,Fabián Ruiz Peña,es ESP,MF,Betis,21,1996,29.5,3,40,17,42.5,1.35,0.58,0.08,0.18,25.3,1,0,0,1.6,1.6,0.04,1.4,1.4,2017-18
479,Víctor Ruiz,es ESP,DF,Villarreal,28,1989,26.8,2,5,2,40,0.19,0.07,0.4,1,9.5,0,0,0,0.8,0.8,0.17,1.2,1.2,2017-18
480,Antonio Rukavina,rs SRB,DF,Villarreal,33,1984,14.1,0,2,0,0,0.14,0,0,,13.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2017-18
481,Gerónimo Rulli,ar ARG,GK,Real Sociedad,25,1992,26,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
482,Enric Saborit,es ESP,DF,Athletic Club,25,1992,15.9,0,6,2,33.3,0.38,0.13,0,0,25.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2,2017-18
483,Mujaid Sadick,es ESP,DF,La Coruña,17,2000,1.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2027-28
484,Armando Sadiku,al ALB,FW,Levante,26,1991,3,0,5,2,40,1.69,0.67,0,0,18.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,2017-18
485,Sergi Samper,es ESP,MF,Las Palmas,22,1995,1.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
486,Jairo Samperio,es ESP,FWMF,Las Palmas,24,1993,6.2,0,9,1,11.1,1.46,0.16,0,0,18.4,0,0,0,0.7,0.7,0.08,-0.7,-0.7,2017-18
487,Mikel San José,es ESP,MF,Athletic Club,28,1989,23.9,1,20,5,25,0.84,0.21,0.05,0.2,19.2,1,0,0,1.6,1.6,0.08,-0.6,-0.6,2017-18
488,Antonio Sanabria,py PAR,FW,Betis,21,1996,9.5,8,24,12,50,2.53,1.27,0.33,0.67,10.8,0,0,0,5.1,5.1,0.21,2.9,2.9,2117-18
489,Carlos Sánchez,co COL,MF,Espanyol,31,1986,12.5,0,4,0,0,0.32,0,0,,28.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2017-18
490,Sergio Sánchez,es ESP,DF,Espanyol,31,1986,1.1,0,1,0,0,0.89,0,0,,8.6,0,0,0,0.1,0.1,0.11,-0.1,-0.1,2017-18
491,Víctor Sánchez,es ESP,MFDF,Espanyol,29,1987,27.3,0,13,1,7.7,0.48,0.04,0,0,22.8,1,0,0,0.5,0.5,0.04,-0.5,-0.5,2017-18
492,Arona Sané,sn SEN,MFFW,Atlético Madrid,22,1995,0.7,0,1,1,100,1.38,1.38,0,0,26.9,0,0,0,0,0,0.02,0,0,2117-18
493,Nicola Sansone,it ITA,FWMF,Villarreal,25,1991,7.1,5,14,6,42.9,1.98,0.85,0.29,0.67,24.1,2,1,1,2.9,2.1,0.15,2.1,1.9,2017-18
494,Christian Santos,ve VEN,FW,Alavés,29,1988,4.8,2,7,5,71.4,1.44,1.03,0.29,0.4,13.7,0,0,0,0.9,0.9,0.13,1.1,1.1,2117-18
495,Pablo Sarabia,es ESP,FWMF,Sevilla,25,1992,26.6,6,56,25,44.6,2.1,0.94,0.09,0.2,19.3,2,1,1,7.3,6.5,0.12,-1.3,-1.5,2017-18
496,Imanol Sarriegi,es ESP,MFFW,Eibar,22,1995,0.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
497,Stefan Savić,me MNE,DF,Atlético Madrid,26,1991,25.5,0,3,1,33.3,0.12,0.04,0,0,11.8,0,0,0,0.2,0.2,0.07,-0.2,-0.2,2017-18
498,Fabian Schär,ch SUI,DF,La Coruña,25,1991,24.7,2,18,6,33.3,0.73,0.24,0.11,0.33,20.2,3,0,0,3,3,0.17,-1,-1,2017-18
499,Sergio Segura García,es ESP,DF,Leganés,21,1995,0.3,0,0,0,,0,0,,,,,0,0,,,,,,2017-18
500,Nélson Semedo,pt POR,DF,Barcelona,23,1993,16.6,0,3,2,66.7,0.18,0.12,0,0,22,0,0,0,0.3,0.3,0.1,-0.3,-0.3,2017-18
501,Rúben Semedo,pt POR,DFMF,Villarreal,23,1994,2.6,0,1,0,0,0.39,0,0,,14.8,0,0,0,0,0,0.04,0,0,2017-18
502,Gaku Shibasaki,jp JPN,MFFW,Getafe,25,1992,11.1,1,10,3,30,0.9,0.27,0.1,0.33,20.1,0,0,0,0.9,0.9,0.09,0.1,0.1,2017-18
503,Sidnei,br BRA,DF,La Coruña,27,1989,19.8,1,8,2,25,0.4,0.1,0.13,0.5,10,0,0,0,1,1,0.13,0,0,2017-18
504,Jaime Sierra Mateos,es ESP,FWMF,Leganés,19,1998,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
505,David Simón,es ESP,DF,Las Palmas,28,1988,8,0,3,1,33.3,0.37,0.12,0,0,12.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2,2017-18
506,Dimitris Siovas,gr GRE,DF,Leganés,28,1988,22.9,1,18,2,11.1,0.79,0.09,0.06,0.5,13.9,1,0,0,1.7,1.7,0.1,-0.7,-0.7,2017-18
507,Pione Sisto,dk DEN,FWMF,Celta Vigo,22,1995,28,5,52,19,36.5,1.86,0.68,0.1,0.26,20.9,3,0,0,4.7,4.7,0.09,0.3,0.3,2017-18
508,Antonio Sivera,es ESP,GK,Alavés,20,1996,0.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
509,Rubén Sobrino,es ESP,FWMF,Alavés,25,1992,16.3,3,25,13,52,1.53,0.8,0.12,0.23,14.7,0,0,0,4.3,4.3,0.17,-1.3,-1.3,2017-18
510,Carlos Soler,es ESP,MF,Valencia,20,1997,26.3,1,45,17,37.8,1.71,0.65,0.02,0.06,21,0,0,0,4.2,4.2,0.09,-3.2,-3.2,2017-18
511,Kévin Soni,cm CMR,MF,Girona,19,1998,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
512,David Soria,es ESP,GK,Sevilla,24,1993,14,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
513,Roberto Soriano,it ITA,MFFW,Villarreal,26,1991,12.7,0,21,6,28.6,1.66,0.47,0,0,21.9,0,0,0,1.6,1.6,0.08,-1.6,-1.6,2017-18
514,Cristhian Stuani,uy URU,FW,Girona,30,1986,30.1,21,69,32,46.4,2.29,1.06,0.23,0.5,13.3,0,5,5,17.6,13.6,0.2,3.4,2.4,2117-18
515,Damián Suárez,uy URU,DF,Getafe,29,1988,32,1,10,4,40,0.31,0.13,0.1,0.25,30.7,2,0,0,0.6,0.6,0.06,0.4,0.4,2017-18
516,Denis Suárez,es ESP,MFFW,Barcelona,23,1994,6.6,2,12,5,41.7,1.82,0.76,0.17,0.4,16.3,0,0,0,1.9,1.9,0.16,0.1,0.1,2017-18
517,Leonardo Suárez,ar ARG,MF,Villarreal,21,1996,0.3,0,1,0,0,3.1,0,0,,26.8,0,0,0,0,0,0.03,0,0,2017-18
518,Luis Suárez,uy URU,FW,Barcelona,30,1987,32.2,25,120,54,45,3.73,1.68,0.2,0.44,13.6,12,1,1,23.4,22.6,0.19,1.6,1.4,2117-18
519,Isaac Success,ng NGA,MFFW,Málaga,21,1996,5.5,0,8,1,12.5,1.46,0.18,0,0,17.8,0,0,0,0.5,0.5,0.06,-0.5,-0.5,2017-18
520,Markel Susaeta,es ESP,FWMF,Athletic Club,29,1987,25.2,3,27,12,44.4,1.07,0.48,0.11,0.25,19.3,3,0,0,2,2,0.08,1,1,2017-18
521,Tana,es ESP,MFFW,Las Palmas,26,1990,17.2,1,14,6,42.9,0.81,0.35,0.07,0.17,20.5,0,0,0,2,2,0.15,-1,-1,2017-18
522,Oussama Tannane,ma MAR,FW,Las Palmas,23,1994,6.4,0,13,5,38.5,2.04,0.79,0,0,25.1,3,0,0,0.6,0.6,0.04,-0.6,-0.6,2017-18
523,Cristian Tello,es ESP,FWMF,Betis,25,1991,18.8,4,34,17,50,1.81,0.9,0.12,0.24,20.8,1,0,0,2.2,2.2,0.07,1.8,1.8,2017-18
524,Marc-André ter Stegen,de GER,GK,Barcelona,25,1992,37,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
525,David Timor,es ESP,MFDF,Girona,27,1989,10.3,2,12,5,41.7,1.17,0.49,0.17,0.4,32.1,3,0,0,1,1,0.08,1,1,2017-18
526,Tito,es ESP,DF,Leganés,32,1985,6.8,0,1,0,0,0.15,0,0,,20.6,0,0,0,0,0,0.03,0,0,2017-18
527,Hernán Toledo,ar ARG,FWMF,Las Palmas,21,1996,6.9,0,3,1,33.3,0.43,0.14,0,0,17,0,0,0,0.2,0.2,0.07,-0.2,-0.2,2017-18
528,Toño,es ESP,DF,Levante,27,1989,12,0,2,1,50,0.17,0.08,0,0,18,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2017-18
529,Daniel Torres,co COL,MF,Alavés,27,1989,13.5,0,4,2,50,0.3,0.15,0,0,23.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2017-18
530,Fernando Torres,es ESP,FW,Atlético Madrid,33,1984,10.9,5,29,10,34.5,2.66,0.92,0.17,0.5,13.8,0,0,1,5.5,4.7,0.16,-0.5,0.3,2017-18
531,Ferrán Torres,es ESP,MF,Valencia,17,2000,3.5,0,3,2,66.7,0.87,0.58,0,0,15.6,0,0,0,0.4,0.4,0.15,-0.4,-0.4,2027-28
532,Miguel Torres,es ESP,DF,Málaga,31,1986,7.5,0,2,0,0,0.27,0,0,,15.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1,2017-18
533,Pau Torres,es ESP,DF,Villarreal,20,1997,0.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
534,Alin Toșca,ro ROU,DF,Betis,25,1992,4.7,0,2,0,0,0.43,0,0,,22.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2017-18
535,Manu Trigueros,es ESP,MF,Villarreal,25,1991,30,3,26,6,23.1,0.87,0.2,0.08,0.33,27.2,2,1,2,2.8,1.2,0.05,0.2,0.8,2017-18
536,Przemysław Tytoń,pl POL,GK,La Coruña,30,1987,1.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
537,Samuel Umtiti,fr FRA,DF,Barcelona,23,1993,24.3,1,9,5,55.6,0.37,0.21,0.11,0.2,11.1,0,0,0,0.7,0.7,0.08,0.3,0.3,2017-18
538,Enes Ünal,tr TUR,FW,Villarreal,20,1997,12.5,5,36,18,50,2.87,1.44,0.14,0.28,17.7,6,0,0,4.9,4.9,0.14,0.1,0.1,2117-18
539,Enes Ünal,tr TUR,FW,Levante,20,1997,6.6,1,8,4,50,1.21,0.6,0.13,0.25,13.6,0,0,0,1.6,1.6,0.2,-0.6,-0.6,2017-18
540,Francis Uzoho,ng NGA,GK,La Coruña,18,1998,2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
541,Gerard Valentín,es ESP,DFFW,La Coruña,24,1993,1.8,0,2,0,0,1.14,0,0,,20.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2017-18
542,Borja Valle,es ESP,FWMF,La Coruña,25,1992,5.4,3,15,7,46.7,2.78,1.3,0.2,0.43,16.2,0,0,0,3,3,0.2,0,0,2117-18
543,Jesús Vallejo,es ESP,DF,Real Madrid,20,1997,7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
544,Federico Valverde,uy URU,MFFW,La Coruña,19,1998,13.7,0,18,4,22.2,1.31,0.29,0,0,26.4,0,0,0,0.8,0.8,0.04,-0.8,-0.8,2017-18
545,Raphaël Varane,fr FRA,DF,Real Madrid,24,1993,25.8,0,10,2,20,0.39,0.08,0,0,10,0,0,0,1,1,0.1,-1,-1,2017-18
546,Franco Vázquez,ar ARG,MF,Sevilla,28,1989,20.4,4,56,13,23.2,2.74,0.64,0.07,0.31,16,0,0,0,6.2,6.2,0.11,-2.2,-2.2,2017-18
547,Lucas Vázquez,es ESP,MFFW,Real Madrid,26,1991,18.7,4,33,17,51.5,1.77,0.91,0.12,0.24,16.8,0,0,0,4.8,4.8,0.14,-0.8,-0.8,2017-18
548,Koke Vegas,es ESP,GK,Levante,21,1995,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
549,Carlos Vela,mx MEX,FW,Real Sociedad,28,1989,4.2,1,11,4,36.4,2.59,0.94,0.09,0.25,14.1,1,0,0,1.7,1.7,0.16,-0.7,-0.7,2017-18
550,Thomas Vermaelen,be BEL,DF,Barcelona,31,1985,11.3,0,3,2,66.7,0.27,0.18,0,0,8.8,0,0,0,0.3,0.3,0.1,-0.3,-0.3,2017-18
551,Mikel Vesga,es ESP,MF,Athletic Club,24,1993,9,1,7,4,57.1,0.78,0.45,0.14,0.25,14.7,0,0,0,1.1,1.1,0.16,-0.1,-0.1,2017-18
552,Rúben Vezo,pt POR,DF,Valencia,23,1994,17.3,0,3,1,33.3,0.17,0.06,0,0,15.7,0,0,0,0.3,0.3,0.09,-0.3,-0.3,2017-18
553,Aleix Vidal,es ESP,MFFW,Barcelona,27,1989,5.1,1,8,6,75,1.57,1.17,0.13,0.17,13.9,0,0,0,1.3,1.3,0.16,-0.3,-0.3,2117-18
554,Nacho Vidal,es ESP,DF,Valencia,22,1995,5,1,3,2,66.7,0.6,0.4,0.33,0.5,18.7,0,0,0,0.4,0.4,0.13,0.6,0.6,2017-18
555,Jonathan Viera,es ESP,MF,Las Palmas,27,1989,22.1,4,36,13,36.1,1.63,0.59,0.08,0.23,25.3,10,1,3,5.9,3.5,0.1,-1.9,-0.5,2017-18
556,Luciano Vietto,ar ARG,FW,Atlético Madrid,23,1993,3,0,8,1,12.5,2.68,0.33,0,0,13.2,0,0,0,1.1,1.1,0.14,-1.1,-1.1,2017-18
557,Luciano Vietto,ar ARG,FW,Valencia,23,1993,5.9,2,5,3,60,0.85,0.51,0.4,0.67,18.8,0,0,0,0.6,0.6,0.13,1.4,1.4,2017-18
558,Carlos Vigaray,es ESP,DF,Alavés,22,1994,9.9,0,4,1,25,0.4,0.1,0,0,16.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3,2017-18
559,Dídac Vilà,es ESP,DFMF,Espanyol,28,1989,8.1,0,11,3,27.3,1.35,0.37,0,0,20.9,0,0,0,0.4,0.4,0.04,-0.4,-0.4,2017-18
560,Vitolo,es ESP,FWMF,Las Palmas,27,1989,7.7,1,6,4,66.7,0.78,0.52,0.17,0.25,12.1,0,0,0,0.7,0.7,0.11,0.3,0.3,2017-18
561,Vitolo,es ESP,MFFW,Atlético Madrid,27,1989,6.9,1,8,2,25,1.17,0.29,0.13,0.5,13.5,0,0,0,1.4,1.4,0.17,-0.4,-0.4,2017-18
562,Šime Vrsaljko,hr CRO,DF,Atlético Madrid,25,1992,18.8,0,4,0,0,0.21,0,0,,15.1,0,0,0,0.4,0.4,0.09,-0.4,-0.4,2017-18
563,Wakaso,gh GHA,MF,Alavés,27,1990,12.2,0,10,0,0,0.82,0,0,,28.1,1,0,0,0.7,0.7,0.07,-0.7,-0.7,2017-18
564,Daniel Wass,dk DEN,MFDF,Celta Vigo,28,1989,32.6,4,52,11,21.2,1.6,0.34,0.08,0.36,24.9,21,0,0,3.7,3.7,0.07,0.3,0.3,2017-18
565,Axel Werner,ar ARG,GK,Atlético Madrid,21,1996,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
566,Iñaki Williams,gh GHA,FWMF,Athletic Club,23,1994,31.7,7,74,26,35.1,2.34,0.82,0.09,0.27,14.1,0,0,0,9.2,9.2,0.12,-2.2,-2.2,2017-18
567,Yoel,es ESP,GK,Eibar,28,1988,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
568,Joseba Zaldúa,es ESP,DF,Leganés,25,1992,28.4,1,11,3,27.3,0.39,0.11,0.09,0.33,19.4,0,0,0,0.6,0.6,0.06,0.4,0.4,2017-18
569,Simone Zaza,it ITA,FW,Valencia,26,1991,23.1,13,73,24,32.9,3.16,1.04,0.18,0.54,13.7,0,0,0,10.8,10.8,0.16,2.2,2.2,2117-18
570,Nabil El Zhar,ma MAR,FWMF,Leganés,30,1986,22,2,45,14,31.1,2.04,0.64,0.04,0.14,19.6,0,0,0,3.8,3.8,0.09,-1.8,-1.8,2017-18
571,Luca Zidane,fr FRA,GK,Real Madrid,19,1998,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
572,Igor Zubeldia,es ESP,MF,Real Sociedad,20,1997,17.6,1,20,3,15,1.14,0.17,0.05,0.33,27.9,0,0,0,0.6,0.6,0.03,0.4,0.4,2017-18
573,David Zurutuza,es ESP,MF,Real Sociedad,31,1986,24.9,0,14,3,21.4,0.56,0.12,0,0,17.6,1,0,0,2,2,0.14,-2,-2,2017-18
